event_id,timestamp,user_id,route,query_type,prompt_version,answer_accepted,thumbs_up,regenerated,latency_ms
EVT_01238,2026-05-22 18:20:00,USER_056,SQL,KPI Lookup,V2,1,1,0,797.0
EVT_01239,2026-06-13 16:38:00,USER_011,SQL,KPI Lookup,V1,0,0,0,545.0
EVT_01240,2026-05-20 16:03:00,USER_029,HYBRID,Supplier Diagnosis,V2,1,1,0,2360.0
EVT_01241,2026-06-24 23:44:00,USER_035,SQL,KPI Lookup,V1,1,0,0,912.0
EVT_01242,2026-06-10 03:22:00,USER_036,RAG,Issue Investigation,V1,0,0,0,1485.0
EVT_01243,2026-06-28 09:14:00,USER_025,RAG,Issue Investigation,V2,1,0,0,1495.0
EVT_01244,2026-05-27 08:45:00,USER_022,RAG,Issue Investigation,V2,1,0,0,1990.0
EVT_01245,2026-05-13 04:00:00,USER_050,RAG,Issue Investigation,V2,1,1,0,1991.0
EVT_01246,2026-06-07 21:30:00,USER_016,SQL,KPI Lookup,V2,0,0,1,754.0
EVT_01247,2026-05-05 22:30:00,USER_085,SQL,KPI Lookup,V2,1,1,0,998.0
EVT_01248,2026-05-15 22:15:00,USER_019,HYBRID,Supplier Diagnosis,V2,1,1,0,2374.0
EVT_01249,2026-06-28 18:56:00,USER_053,RAG,Issue Investigation,V2,1,0,1,1919.0
EVT_01250,2026-05-10 17:39:00,USER_018,HYBRID,Supplier Diagnosis,V1,1,1,0,2137.0
EVT_01251,2026-06-09 17:28:00,USER_079,HYBRID,Supplier Diagnosis,V2,1,0,0,2265.0
EVT_01252,2026-06-23 03:47:00,USER_074,SQL,KPI Lookup,V1,1,1,0,853.0
EVT_01253,2026-06-29 10:44:00,USER_093,RAG,Issue Investigation,V2,1,1,0,1595.0
EVT_01254,2026-05-05 21:39:00,USER_089,HYBRID,Supplier Diagnosis,V1,1,0,0,2261.0
EVT_01255,2026-06-20 20:32:00,USER_095,RAG,Issue Investigation,V1,0,0,0,2003.0
EVT_01256,2026-06-12 04:25:00,USER_009,SQL,KPI Lookup,V1,1,1,0,1106.0
EVT_01257,2026-05-25 10:54:00,USER_066,HYBRID,Supplier Diagnosis,V1,0,0,1,2383.0
EVT_01258,2026-05-18 09:44:00,USER_026,SQL,KPI Lookup,V1,1,1,1,1032.0
EVT_01259,2026-05-19 01:28:00,USER_052,SQL,KPI Lookup,V1,0,1,0,660.0
EVT_01260,2026-05-03 07:21:00,USER_092,HYBRID,Supplier Diagnosis,V2,1,0,0,2765.0
EVT_01261,2026-05-14 20:35:00,USER_063,HYBRID,Supplier Diagnosis,V1,0,0,0,2189.0
EVT_01262,2026-06-23 21:32:00,USER_023,SQL,KPI Lookup,V1,1,1,0,941.0
EVT_01263,2026-05-02 13:25:00,USER_074,HYBRID,Supplier Diagnosis,V2,1,0,0,2380.0
EVT_01264,2026-06-11 18:34:00,USER_042,RAG,Issue Investigation,V2,1,1,0,1498.0
EVT_01265,2026-05-04 11:22:00,USER_012,SQL,KPI Lookup,V1,1,1,0,1146.0
EVT_01266,2026-06-24 14:15:00,USER_022,HYBRID,Supplier Diagnosis,V1,1,1,0,2585.0
EVT_01267,2026-06-07 09:13:00,USER_017,HYBRID,Supplier Diagnosis,V2,1,1,0,2080.0
EVT_01268,2026-06-26 14:03:00,USER_061,RAG,Issue Investigation,V1,1,0,0,1528.0
EVT_01269,2026-05-13 01:10:00,USER_081,RAG,Issue Investigation,V1,1,0,0,1878.0
EVT_01270,2026-05-21 05:16:00,USER_072,HYBRID,Supplier Diagnosis,V1,1,1,0,2165.0
EVT_01271,2026-05-12 23:31:00,USER_063,RAG,Issue Investigation,V2,1,0,0,1503.0
EVT_01272,2026-06-25 07:58:00,USER_096,RAG,Issue Investigation,V2,0,0,0,1814.0
EVT_01273,2026-05-12 08:46:00,USER_018,RAG,Issue Investigation,V1,1,1,0,1590.0
EVT_01274,2026-05-29 07:37:00,USER_039,RAG,Issue Investigation,V1,1,0,0,1775.0
EVT_01275,2026-05-21 19:48:00,USER_056,HYBRID,Supplier Diagnosis,V2,0,0,1,2607.0
EVT_01276,2026-05-12 13:49:00,USER_024,SQL,KPI Lookup,V2,1,1,1,662.0
EVT_01277,2026-05-01 13:14:00,USER_002,HYBRID,Supplier Diagnosis,V2,1,1,0,2418.0
EVT_01278,2026-06-14 18:45:00,USER_100,SQL,KPI Lookup,V2,1,1,0,911.0
EVT_01279,2026-05-15 00:00:00,USER_042,SQL,KPI Lookup,V1,1,1,0,714.0
EVT_01280,2026-06-09 09:22:00,USER_052,RAG,Issue Investigation,V2,1,1,0,1887.0
EVT_01281,2026-05-24 05:34:00,USER_068,RAG,Issue Investigation,V2,1,1,0,1951.0
EVT_01282,2026-05-16 07:48:00,USER_085,RAG,Issue Investigation,V2,0,1,1,2228.0
EVT_01283,2026-05-24 06:57:00,USER_088,HYBRID,Supplier Diagnosis,V2,0,0,0,2716.0
EVT_01284,2026-06-09 23:01:00,USER_079,SQL,KPI Lookup,V1,1,0,0,560.0
EVT_01285,2026-05-29 09:16:00,USER_033,HYBRID,Supplier Diagnosis,V2,1,1,0,2426.0
EVT_01286,2026-05-12 23:54:00,USER_079,SQL,KPI Lookup,V1,1,1,0,1290.0
EVT_01287,2026-06-16 15:10:00,USER_061,SQL,KPI Lookup,V2,1,1,0,593.0
EVT_01288,2026-06-09 19:06:00,USER_033,RAG,Issue Investigation,V1,1,1,0,1987.0
EVT_01289,2026-06-20 11:42:00,USER_082,HYBRID,Supplier Diagnosis,V1,1,1,0,2032.0
EVT_01290,2026-06-15 01:42:00,USER_002,RAG,Issue Investigation,V2,1,1,0,1842.0
EVT_01291,2026-05-18 22:00:00,USER_093,HYBRID,Supplier Diagnosis,V1,1,1,0,2091.0
EVT_01292,2026-05-14 16:09:00,USER_027,SQL,KPI Lookup,V2,0,1,1,912.0
EVT_01293,2026-06-24 04:49:00,USER_043,SQL,KPI Lookup,V2,1,1,0,903.0
EVT_01294,2026-06-11 12:34:00,USER_004,RAG,Issue Investigation,V1,0,0,1,1715.0
EVT_01295,2026-06-26 17:57:00,USER_087,HYBRID,Supplier Diagnosis,V2,1,1,0,2676.0
EVT_01296,2026-06-08 07:47:00,USER_020,HYBRID,Supplier Diagnosis,V2,0,0,0,1967.0
EVT_01297,2026-05-31 10:50:00,USER_026,SQL,KPI Lookup,V2,1,1,0,300.0
EVT_01298,2026-05-23 13:13:00,USER_011,SQL,KPI Lookup,V2,1,1,0,953.0
EVT_01299,2026-05-14 21:48:00,USER_090,SQL,KPI Lookup,V1,1,1,0,1304.0
EVT_01300,2026-05-03 09:52:00,USER_046,HYBRID,Supplier Diagnosis,V2,1,1,0,2502.0
EVT_01301,2026-05-20 15:19:00,USER_069,HYBRID,Supplier Diagnosis,V1,1,1,0,2527.0
EVT_01302,2026-05-17 04:18:00,USER_003,HYBRID,Supplier Diagnosis,V2,1,0,0,1985.0
EVT_01303,2026-05-16 13:20:00,USER_093,HYBRID,Supplier Diagnosis,V2,1,1,0,2706.0
EVT_01304,2026-05-10 15:41:00,USER_072,RAG,Issue Investigation,V1,1,1,0,2118.0
EVT_01305,2026-06-10 18:26:00,USER_083,SQL,KPI Lookup,V1,0,0,0,1244.0
EVT_01306,2026-05-09 02:47:00,USER_056,SQL,KPI Lookup,V2,1,1,0,776.0
EVT_01307,2026-05-14 16:26:00,USER_044,SQL,KPI Lookup,V2,1,1,0,910.0
EVT_01308,2026-06-24 02:25:00,USER_082,SQL,KPI Lookup,V2,1,1,1,539.0
EVT_01309,2026-05-21 01:42:00,USER_035,HYBRID,Supplier Diagnosis,V2,1,1,0,2515.0
EVT_01310,2026-06-05 23:24:00,USER_080,RAG,Issue Investigation,V2,1,1,0,1344.0
EVT_01311,2026-05-11 03:12:00,USER_040,RAG,Issue Investigation,V1,1,0,0,1108.0
EVT_01312,2026-05-06 18:33:00,USER_097,RAG,Issue Investigation,V1,0,0,0,1681.0
EVT_01313,2026-05-07 17:12:00,USER_025,RAG,Issue Investigation,V1,0,0,1,1951.0
EVT_01314,2026-05-10 02:15:00,USER_051,SQL,KPI Lookup,V1,0,0,1,390.0
EVT_01315,2026-06-24 09:29:00,USER_034,RAG,Issue Investigation,V2,1,1,0,2285.0
EVT_01316,2026-06-05 16:40:00,USER_023,RAG,Issue Investigation,V1,0,0,0,1720.0
EVT_01317,2026-05-15 22:37:00,USER_045,SQL,KPI Lookup,V2,1,0,0,1081.0
EVT_01318,2026-06-19 05:05:00,USER_066,HYBRID,Supplier Diagnosis,V2,1,1,0,2550.0
EVT_01319,2026-06-16 16:30:00,USER_041,SQL,KPI Lookup,V2,0,0,0,777.0
EVT_01320,2026-06-02 17:52:00,USER_051,SQL,KPI Lookup,V1,1,1,0,300.0
EVT_01321,2026-05-10 09:58:00,USER_034,SQL,KPI Lookup,V1,1,1,0,491.0
EVT_01322,2026-05-20 23:16:00,USER_022,RAG,Issue Investigation,V2,1,1,0,2076.0
EVT_01323,2026-06-17 09:33:00,USER_009,SQL,KPI Lookup,V1,1,1,0,583.0
EVT_01324,2026-05-22 21:11:00,USER_096,SQL,KPI Lookup,V1,1,1,0,588.0
EVT_01325,2026-05-04 02:26:00,USER_006,SQL,KPI Lookup,V2,0,0,0,516.0
EVT_01326,2026-05-27 23:10:00,USER_078,SQL,KPI Lookup,V2,1,1,0,1392.0
EVT_01327,2026-06-23 19:14:00,USER_034,SQL,KPI Lookup,V1,1,1,1,968.0
EVT_01328,2026-06-01 12:56:00,USER_044,RAG,Issue Investigation,V2,1,1,0,1843.0
EVT_01329,2026-05-06 07:30:00,USER_065,SQL,KPI Lookup,V1,0,0,1,502.0
EVT_01330,2026-06-25 14:45:00,USER_079,RAG,Issue Investigation,V2,1,1,0,1532.0
EVT_01331,2026-06-01 08:11:00,USER_049,SQL,KPI Lookup,V2,1,0,0,1055.0
EVT_01332,2026-05-10 17:21:00,USER_089,RAG,Issue Investigation,V1,0,0,0,1800.0
EVT_01333,2026-06-20 09:08:00,USER_005,SQL,KPI Lookup,V2,0,0,1,638.0
EVT_01334,2026-05-19 22:34:00,USER_014,RAG,Issue Investigation,V1,1,1,0,2203.0
EVT_01335,2026-06-21 18:12:00,USER_094,SQL,KPI Lookup,V1,1,1,0,611.0
EVT_01336,2026-05-17 01:26:00,USER_051,SQL,KPI Lookup,V1,0,0,0,789.0
EVT_01337,2026-06-22 21:43:00,USER_070,RAG,Issue Investigation,V2,1,1,0,1712.0
EVT_01338,2026-06-16 13:09:00,USER_068,SQL,KPI Lookup,V2,1,0,0,530.0
EVT_01339,2026-06-19 01:26:00,USER_032,RAG,Issue Investigation,V1,0,1,0,2035.0
EVT_01340,2026-05-11 08:32:00,USER_005,SQL,KPI Lookup,V1,0,0,1,680.0
EVT_01341,2026-06-18 06:34:00,USER_023,RAG,Issue Investigation,V2,1,1,0,2448.0
EVT_01342,2026-05-08 22:41:00,USER_061,SQL,KPI Lookup,V1,1,1,0,1135.0
EVT_01343,2026-06-04 13:58:00,USER_097,HYBRID,Supplier Diagnosis,V1,0,0,0,2175.0
EVT_01344,2026-05-21 07:32:00,USER_059,RAG,Issue Investigation,V2,0,0,0,1508.0
EVT_01345,2026-06-22 15:34:00,USER_060,SQL,KPI Lookup,V2,1,1,1,300.0
EVT_01346,2026-05-26 19:48:00,USER_057,HYBRID,Supplier Diagnosis,V1,0,0,1,2459.0
EVT_01347,2026-05-17 02:53:00,USER_054,RAG,Issue Investigation,V2,0,0,1,1659.0
EVT_01348,2026-05-18 22:22:00,USER_016,SQL,KPI Lookup,V1,1,1,0,513.0
EVT_01349,2026-05-17 12:42:00,USER_062,SQL,KPI Lookup,V2,1,1,0,698.0
EVT_01350,2026-06-12 01:05:00,USER_092,HYBRID,Supplier Diagnosis,V1,1,1,0,2593.0
EVT_01351,2026-06-05 10:30:00,USER_015,RAG,Issue Investigation,V2,1,1,0,2000.0
EVT_01352,2026-05-24 00:47:00,USER_009,RAG,Issue Investigation,V2,1,1,0,1531.0
EVT_01353,2026-06-25 14:39:00,USER_077,RAG,Issue Investigation,V1,0,0,1,1825.0
EVT_01354,2026-06-17 19:00:00,USER_055,SQL,KPI Lookup,V2,1,1,0,485.0
EVT_01355,2026-05-22 03:10:00,USER_059,HYBRID,Supplier Diagnosis,V2,1,0,0,2398.0
EVT_01356,2026-05-12 10:17:00,USER_084,RAG,Issue Investigation,V1,1,1,1,1277.0
EVT_01357,2026-06-11 13:40:00,USER_036,SQL,KPI Lookup,V1,1,1,0,621.0
EVT_01358,2026-05-05 14:33:00,USER_054,RAG,Issue Investigation,V1,1,1,0,1941.0
EVT_01359,2026-05-17 23:42:00,USER_063,RAG,Issue Investigation,V1,1,1,0,1510.0
EVT_01360,2026-05-29 15:01:00,USER_091,HYBRID,Supplier Diagnosis,V1,1,1,0,2110.0
EVT_01361,2026-06-17 05:58:00,USER_098,SQL,KPI Lookup,V1,1,1,0,523.0
EVT_01362,2026-06-22 01:42:00,USER_046,HYBRID,Supplier Diagnosis,V1,1,1,0,2489.0
EVT_01363,2026-06-01 00:55:00,USER_047,HYBRID,Supplier Diagnosis,V1,1,1,0,2621.0
EVT_01364,2026-06-27 05:24:00,USER_088,RAG,Issue Investigation,V2,0,0,0,2039.0
EVT_01365,2026-05-29 12:56:00,USER_008,HYBRID,Supplier Diagnosis,V2,1,1,1,2158.0
EVT_01366,2026-06-24 03:45:00,USER_080,RAG,Issue Investigation,V2,1,1,0,1664.0
EVT_01367,2026-06-09 13:12:00,USER_067,SQL,KPI Lookup,V2,1,1,0,569.0
EVT_01368,2026-05-07 07:14:00,USER_060,HYBRID,Supplier Diagnosis,V2,1,1,0,2383.0
EVT_01369,2026-06-01 07:46:00,USER_016,HYBRID,Supplier Diagnosis,V1,0,1,0,2367.0
EVT_01370,2026-05-29 23:11:00,USER_049,SQL,KPI Lookup,V1,1,1,0,300.0
EVT_01371,2026-06-06 00:46:00,USER_030,HYBRID,Supplier Diagnosis,V2,1,0,0,2509.0
EVT_01372,2026-05-11 12:14:00,USER_036,HYBRID,Supplier Diagnosis,V2,1,1,0,2488.0
EVT_01373,2026-05-14 12:21:00,USER_034,HYBRID,Supplier Diagnosis,V2,1,1,0,2746.0
EVT_01374,2026-06-29 01:24:00,USER_046,RAG,Issue Investigation,V2,1,0,0,1766.0
EVT_01375,2026-06-20 14:44:00,USER_008,HYBRID,Supplier Diagnosis,V1,1,1,0,2717.0
EVT_01376,2026-06-15 13:41:00,USER_019,HYBRID,Supplier Diagnosis,V1,0,1,0,2579.0
EVT_01377,2026-06-25 11:32:00,USER_082,HYBRID,Supplier Diagnosis,V2,1,1,0,2217.0
EVT_01378,2026-06-09 09:16:00,USER_049,RAG,Issue Investigation,V2,1,1,0,1547.0
EVT_01379,2026-05-26 15:21:00,USER_087,RAG,Issue Investigation,V2,0,0,1,1926.0
EVT_01380,2026-05-05 13:15:00,USER_021,HYBRID,Supplier Diagnosis,V1,1,1,0,2107.0
EVT_01381,2026-06-02 23:09:00,USER_022,SQL,KPI Lookup,V1,1,1,0,487.0
EVT_01382,2026-06-20 22:16:00,USER_015,SQL,KPI Lookup,V2,1,1,0,772.0
EVT_01383,2026-06-25 22:24:00,USER_047,SQL,KPI Lookup,V1,1,1,0,884.0
EVT_01384,2026-05-18 23:15:00,USER_019,RAG,Issue Investigation,V2,1,0,0,1698.0
EVT_01385,2026-06-27 04:35:00,USER_020,RAG,Issue Investigation,V2,1,1,0,1754.0
EVT_01386,2026-06-19 16:44:00,USER_031,HYBRID,Supplier Diagnosis,V2,1,1,0,2502.0
EVT_01387,2026-05-03 16:07:00,USER_093,HYBRID,Supplier Diagnosis,V2,1,1,0,2464.0
EVT_01388,2026-05-07 23:32:00,USER_016,HYBRID,Supplier Diagnosis,V1,1,1,0,2376.0
EVT_01389,2026-06-21 11:49:00,USER_084,SQL,KPI Lookup,V1,0,0,0,1069.0
EVT_01390,2026-06-07 11:32:00,USER_062,HYBRID,Supplier Diagnosis,V1,0,1,1,2723.0
EVT_01391,2026-05-28 21:14:00,USER_078,HYBRID,Supplier Diagnosis,V2,1,0,0,2223.0
EVT_01392,2026-06-16 20:24:00,USER_064,HYBRID,Supplier Diagnosis,V1,1,1,0,2522.0
EVT_01393,2026-06-27 23:15:00,USER_019,SQL,KPI Lookup,V1,1,1,0,542.0
EVT_01394,2026-05-01 05:34:00,USER_024,SQL,KPI Lookup,V1,1,1,0,1201.0
EVT_01395,2026-06-23 18:52:00,USER_050,SQL,KPI Lookup,V2,1,1,1,448.0
EVT_01396,2026-05-29 18:14:00,USER_083,SQL,KPI Lookup,V1,1,0,0,1078.0
EVT_01397,2026-06-21 13:09:00,USER_008,SQL,KPI Lookup,V2,1,0,0,567.0
EVT_01398,2026-06-08 20:44:00,USER_050,RAG,Issue Investigation,V1,1,1,0,2053.0
EVT_01399,2026-06-08 22:51:00,USER_098,SQL,KPI Lookup,V2,1,1,0,1162.0
EVT_01400,2026-05-29 11:20:00,USER_079,SQL,KPI Lookup,V1,0,0,0,963.0
EVT_01401,2026-06-14 11:45:00,USER_062,SQL,KPI Lookup,V2,1,1,0,888.0
EVT_01402,2026-05-11 16:27:00,USER_014,SQL,KPI Lookup,V1,1,1,1,813.0
EVT_01403,2026-06-14 00:32:00,USER_004,SQL,KPI Lookup,V1,1,0,0,908.0
EVT_01404,2026-05-27 07:37:00,USER_073,SQL,KPI Lookup,V1,0,0,0,426.0
EVT_01405,2026-05-28 05:03:00,USER_030,HYBRID,Supplier Diagnosis,V2,0,0,1,2648.0
EVT_01406,2026-05-17 09:34:00,USER_026,SQL,KPI Lookup,V2,1,1,0,641.0
EVT_01407,2026-05-12 16:06:00,USER_028,SQL,KPI Lookup,V1,1,1,0,758.0
EVT_01408,2026-06-04 22:44:00,USER_011,RAG,Issue Investigation,V2,0,0,0,2129.0
EVT_01409,2026-06-17 02:39:00,USER_004,SQL,KPI Lookup,V1,1,1,0,705.0
EVT_01410,2026-06-03 09:33:00,USER_043,RAG,Issue Investigation,V1,1,1,1,1895.0
EVT_01411,2026-05-21 06:15:00,USER_034,SQL,KPI Lookup,V2,0,0,0,936.0
EVT_01412,2026-06-16 08:48:00,USER_050,HYBRID,Supplier Diagnosis,V1,1,1,0,2236.0
EVT_01413,2026-06-17 07:12:00,USER_092,SQL,KPI Lookup,V1,1,0,0,592.0
EVT_01414,2026-06-27 09:19:00,USER_035,SQL,KPI Lookup,V1,1,1,0,649.0
EVT_01415,2026-05-06 04:35:00,USER_037,SQL,KPI Lookup,V1,0,0,1,774.0
EVT_01416,2026-05-06 20:01:00,USER_070,HYBRID,Supplier Diagnosis,V2,1,0,1,2403.0
EVT_01417,2026-06-17 20:38:00,USER_039,SQL,KPI Lookup,V1,1,1,0,629.0
EVT_01418,2026-05-03 17:13:00,USER_081,SQL,KPI Lookup,V1,0,0,1,600.0
EVT_01419,2026-06-20 04:32:00,USER_066,HYBRID,Supplier Diagnosis,V1,0,1,0,2617.0
EVT_01420,2026-06-14 13:39:00,USER_065,RAG,Issue Investigation,V2,1,1,0,1850.0
EVT_01421,2026-05-05 15:40:00,USER_079,SQL,KPI Lookup,V1,1,0,0,806.0
EVT_01422,2026-06-25 21:38:00,USER_059,SQL,KPI Lookup,V2,1,1,0,544.0
EVT_01423,2026-05-09 01:06:00,USER_022,SQL,KPI Lookup,V1,1,0,0,775.0
EVT_01424,2026-05-18 11:20:00,USER_011,RAG,Issue Investigation,V2,1,1,1,1661.0
EVT_01425,2026-06-16 10:36:00,USER_032,SQL,KPI Lookup,V1,1,1,0,359.0
EVT_01426,2026-06-13 09:30:00,USER_092,HYBRID,Supplier Diagnosis,V2,1,1,0,2631.0
EVT_01427,2026-06-04 17:55:00,USER_095,RAG,Issue Investigation,V2,0,0,1,1394.0
EVT_01428,2026-05-05 03:11:00,USER_005,HYBRID,Supplier Diagnosis,V2,1,1,0,2610.0
EVT_01429,2026-06-20 03:02:00,USER_061,RAG,Issue Investigation,V1,0,0,0,2167.0
EVT_01430,2026-06-24 02:33:00,USER_051,SQL,KPI Lookup,V2,1,1,1,1033.0
EVT_01431,2026-05-23 22:43:00,USER_065,HYBRID,Supplier Diagnosis,V2,1,1,0,2358.0
EVT_01432,2026-06-12 07:43:00,USER_066,SQL,KPI Lookup,V2,1,1,0,1005.0
EVT_01433,2026-06-14 08:29:00,USER_087,HYBRID,Supplier Diagnosis,V2,1,0,0,2531.0
EVT_01434,2026-05-07 08:06:00,USER_033,HYBRID,Supplier Diagnosis,V2,1,1,0,2829.0
EVT_01435,2026-05-18 15:40:00,USER_066,HYBRID,Supplier Diagnosis,V2,0,0,0,2254.0
EVT_01436,2026-05-27 15:54:00,USER_049,RAG,Issue Investigation,V1,1,1,0,1711.0
EVT_01437,2026-06-14 02:56:00,USER_034,SQL,KPI Lookup,V2,1,1,0,865.0
EVT_01438,2026-05-09 10:21:00,USER_038,RAG,Issue Investigation,V1,0,1,0,1323.0
EVT_01439,2026-05-25 05:13:00,USER_084,SQL,KPI Lookup,V1,1,0,0,744.0
EVT_01440,2026-05-26 17:01:00,USER_031,RAG,Issue Investigation,V2,0,0,0,1355.0
EVT_01441,2026-05-28 09:44:00,USER_021,HYBRID,Supplier Diagnosis,V2,0,0,1,2722.0
EVT_01442,2026-06-25 23:28:00,USER_002,SQL,KPI Lookup,V1,1,0,0,300.0
EVT_01443,2026-06-27 08:14:00,USER_044,RAG,Issue Investigation,V1,0,0,0,1563.0
EVT_01444,2026-06-25 06:24:00,USER_068,SQL,KPI Lookup,V2,0,1,1,1002.0
EVT_01445,2026-05-07 00:49:00,USER_058,RAG,Issue Investigation,V1,1,0,0,1581.0
EVT_01446,2026-05-10 10:30:00,USER_100,SQL,KPI Lookup,V1,1,1,0,310.0
EVT_01447,2026-06-13 21:06:00,USER_091,HYBRID,Supplier Diagnosis,V2,1,1,1,2696.0
EVT_01448,2026-05-04 10:43:00,USER_034,HYBRID,Supplier Diagnosis,V1,1,1,0,1784.0
EVT_01449,2026-06-05 18:56:00,USER_010,SQL,KPI Lookup,V1,1,1,0,752.0
EVT_01450,2026-06-15 08:39:00,USER_038,HYBRID,Supplier Diagnosis,V1,1,1,0,2164.0
EVT_01451,2026-05-04 22:34:00,USER_045,HYBRID,Supplier Diagnosis,V1,0,0,0,2569.0
EVT_01452,2026-06-15 22:16:00,USER_024,SQL,KPI Lookup,V1,1,1,0,975.0
EVT_01453,2026-05-01 21:03:00,USER_028,SQL,KPI Lookup,V2,1,1,0,1196.0
EVT_01454,2026-06-15 23:43:00,USER_041,SQL,KPI Lookup,V1,1,1,0,354.0
EVT_01455,2026-05-15 20:11:00,USER_032,RAG,Issue Investigation,V1,1,1,0,1686.0
EVT_01456,2026-06-27 12:08:00,USER_007,RAG,Issue Investigation,V1,1,1,0,1536.0
EVT_01457,2026-06-12 21:55:00,USER_028,RAG,Issue Investigation,V2,1,1,0,1990.0
EVT_01458,2026-06-17 03:56:00,USER_086,SQL,KPI Lookup,V2,1,1,0,722.0
EVT_01459,2026-05-20 20:38:00,USER_031,RAG,Issue Investigation,V2,1,0,0,1517.0
EVT_01460,2026-05-31 13:31:00,USER_088,RAG,Issue Investigation,V1,0,1,0,1716.0
EVT_01461,2026-05-15 00:37:00,USER_043,RAG,Issue Investigation,V2,1,1,0,1844.0
EVT_01462,2026-05-07 18:25:00,USER_077,SQL,KPI Lookup,V1,1,1,0,492.0
EVT_01463,2026-06-06 19:21:00,USER_070,RAG,Issue Investigation,V2,1,1,0,1433.0
EVT_01464,2026-06-03 02:31:00,USER_035,HYBRID,Supplier Diagnosis,V2,0,0,0,1698.0
EVT_01465,2026-05-02 20:58:00,USER_024,SQL,KPI Lookup,V1,1,1,0,727.0
EVT_01466,2026-06-07 09:48:00,USER_082,RAG,Issue Investigation,V2,1,1,0,2232.0
EVT_01467,2026-05-31 05:36:00,USER_009,SQL,KPI Lookup,V2,1,1,0,581.0
EVT_01468,2026-05-20 06:27:00,USER_058,RAG,Issue Investigation,V1,1,1,0,1877.0
EVT_01469,2026-05-31 21:10:00,USER_052,SQL,KPI Lookup,V2,1,1,0,1441.0
EVT_01470,2026-05-15 14:01:00,USER_007,SQL,KPI Lookup,V2,0,1,0,1106.0
EVT_01471,2026-06-01 14:01:00,USER_034,SQL,KPI Lookup,V1,1,1,0,475.0
EVT_01472,2026-05-23 04:27:00,USER_071,RAG,Issue Investigation,V1,1,0,0,2132.0
EVT_01473,2026-05-05 06:38:00,USER_059,SQL,KPI Lookup,V2,1,1,0,1029.0
EVT_01474,2026-06-06 19:09:00,USER_089,RAG,Issue Investigation,V1,0,1,0,1556.0
EVT_01475,2026-06-15 11:19:00,USER_001,HYBRID,Supplier Diagnosis,V2,1,1,0,1926.0
EVT_01476,2026-06-21 16:17:00,USER_011,RAG,Issue Investigation,V1,1,1,0,1527.0
EVT_01477,2026-05-09 08:34:00,USER_100,HYBRID,Supplier Diagnosis,V1,1,1,0,2105.0
EVT_01478,2026-06-06 10:34:00,USER_041,HYBRID,Supplier Diagnosis,V1,1,1,0,2646.0
EVT_01479,2026-05-29 21:13:00,USER_005,HYBRID,Supplier Diagnosis,V2,0,0,0,2330.0
EVT_01480,2026-06-14 21:07:00,USER_099,SQL,KPI Lookup,V2,1,1,0,1076.0
EVT_01481,2026-06-06 21:42:00,USER_034,HYBRID,Supplier Diagnosis,V1,0,0,0,2256.0
EVT_01482,2026-06-19 02:36:00,USER_070,RAG,Issue Investigation,V2,1,1,0,2351.0
EVT_01483,2026-06-16 00:24:00,USER_065,HYBRID,Supplier Diagnosis,V1,1,1,0,2568.0
EVT_01484,2026-06-06 23:10:00,USER_033,SQL,KPI Lookup,V1,0,1,0,952.0
EVT_01485,2026-05-04 09:06:00,USER_097,SQL,KPI Lookup,V1,0,0,0,565.0
EVT_01486,2026-05-13 17:09:00,USER_056,HYBRID,Supplier Diagnosis,V2,1,1,0,2498.0
EVT_01487,2026-05-25 16:20:00,USER_010,SQL,KPI Lookup,V2,0,0,0,907.0
EVT_01488,2026-06-24 22:46:00,USER_008,SQL,KPI Lookup,V2,1,1,0,832.0
EVT_01489,2026-05-10 05:43:00,USER_057,SQL,KPI Lookup,V2,1,1,0,922.0
EVT_01490,2026-05-13 05:02:00,USER_084,HYBRID,Supplier Diagnosis,V1,1,0,0,2537.0
EVT_01491,2026-05-08 07:54:00,USER_001,HYBRID,Supplier Diagnosis,V2,1,0,0,2685.0
EVT_01492,2026-06-29 06:47:00,USER_099,RAG,Issue Investigation,V1,0,0,0,1543.0
EVT_01493,2026-06-03 22:07:00,USER_089,RAG,Issue Investigation,V1,1,0,0,2031.0
EVT_01494,2026-06-10 16:09:00,USER_034,SQL,KPI Lookup,V1,1,1,0,656.0
EVT_01495,2026-05-08 09:38:00,USER_002,HYBRID,Supplier Diagnosis,V1,1,1,1,2383.0
EVT_01496,2026-05-09 18:33:00,USER_018,HYBRID,Supplier Diagnosis,V2,0,0,0,2361.0
EVT_01497,2026-05-17 02:55:00,USER_088,SQL,KPI Lookup,V1,1,1,0,526.0
EVT_01498,2026-05-27 13:59:00,USER_097,SQL,KPI Lookup,V2,1,1,0,1176.0
EVT_01499,2026-06-16 05:06:00,USER_005,HYBRID,Supplier Diagnosis,V2,1,1,0,2921.0
EVT_01500,2026-06-07 03:23:00,USER_028,HYBRID,Supplier Diagnosis,V1,1,1,0,1884.0
EVT_01501,2026-06-26 03:09:00,USER_098,SQL,KPI Lookup,V2,1,1,0,622.0
EVT_01502,2026-06-17 11:04:00,USER_091,HYBRID,Supplier Diagnosis,V1,0,1,1,1859.0
EVT_01503,2026-05-24 15:53:00,USER_037,HYBRID,Supplier Diagnosis,V2,1,0,0,2375.0
EVT_01504,2026-05-26 09:09:00,USER_035,RAG,Issue Investigation,V1,1,1,0,1540.0
